V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,label
3.830652,6.606979,5.020089,1.4689902,2.9055276,-0.2752489,-0.65904146,-3.6179488,2.6323116,0.54864794,0.5475753,1.194833,1.2798303,-0.51293314,0.37064794,0.033543803,-0.066432774,1.1750112,0.4539129,非欺诈信息
-2.9166517,-9.516161,-4.7524347,0.90090495,-0.10947317,3.7756288,1.9262556,-5.0334225,1.2672247,1.6705213,-1.0795132,-0.80680174,0.07838067,1.851283,-0.5199374,1.4847676,0.068270735,0.35530496,-0.7901236,非欺诈信息
3.680909,2.1779578,3.3410509,2.5465755,-1.3912386,0.21777113,3.7633495,-6.48086,-0.23228712,2.4168508,-0.6716932,-0.9382434,0.45307216,-0.16575506,-0.74331594,-0.008805958,0.8282496,0.52246064,-0.8918134,非欺诈信息
-0.7194516,-0.22553915,-0.8220936,-3.357387,1.2908404,2.7290015,-0.6643314,-1.4751666,3.1535716,0.5165434,0.7343107,0.9793962,0.34388578,-0.7479666,-0.513005,-0.33232284,0.26860464,0.07995731,-0.22475426,非欺诈信息
0.89328027,5.3943725,1.8997248,-2.3960567,6.060792,-3.4237103,-2.7014067,-3.2196023,2.4303095,-0.7887712,2.3442883,2.029959,-0.31327727,0.24018767,0.36846086,0.54165304,0.63150144,0.753612,-0.47779942,非欺诈信息
2.414927,-0.12142214,-3.9345386,-0.23364274,3.0352776,-2.825252,0.68095136,-4.7846127,3.890312,1.5418098,-0.073363796,2.618773,0.06588628,-0.8432496,-0.8217203,-0.29156297,-0.50631166,0.4005695,-0.17513174,非欺诈信息
4.057854,5.9788594,3.834935,0.9481312,3.1332984,0.11433841,0.46865702,-3.5148327,2.1947925,0.34444144,0.5515641,0.6454293,0.826499,-0.12588651,0.1311421,0.11280607,0.1215829,1.0179988,0.25352472,非欺诈信息
-0.026798932,1.3902253,-4.9785285,1.9546223,2.0748448,0.20237334,3.343675,-2.0606644,-0.11130301,2.0969543,0.32163784,-0.3478227,0.9163506,-0.68113196,-1.7563396,-1.1338912,0.22853526,0.25886482,-0.40301776,非欺诈信息
4.084323,-4.684939,-1.7440654,2.0937095,4.288552,0.8566851,2.0102577,-0.43092623,0.70285547,1.6664423,0.4931445,-1.0421427,1.7067279,0.5282312,-0.7831232,0.15767775,0.78478825,-0.6862645,-0.5976482,非欺诈信息
1.2663699,-5.7293344,1.1526275,0.42417684,4.6480227,-0.72758305,-1.3772396,-4.645453,4.7973833,1.9907492,0.57581705,4.0031466,0.392281,-0.45117697,-0.2720453,-0.21395196,-0.45572016,0.7909985,-0.015709147,非欺诈信息
9.809103,0.27653754,-6.643091,2.190633,-0.50166476,0.36142814,4.512541,-0.6077624,1.013839,0.87922025,-3.39774,1.7040737,2.6284218,0.41961235,-1.3336266,1.0227604,0.12569012,0.053696673,-1.3498393,非欺诈信息
-1.151775,-2.4160511,-1.7939405,2.3559656,3.7040548,-0.8847624,2.289201,-1.7162,0.62594754,2.2276342,-0.008140009,-0.31905815,0.5721579,-0.7754117,-0.8041902,-0.5456407,0.20792209,0.15177016,-0.38122037,非欺诈信息
-0.10994508,-5.6354685,-6.6986637,0.52646804,0.06806028,5.4678082,3.5293107,-5.981636,0.8854093,1.8006616,-0.7963563,-1.0956204,-0.40573967,1.4134704,-1.4010175,0.96033,0.078674264,0.13576332,-0.46329078,非欺诈信息
3.8833926,2.5918756,-1.039016,4.854179,3.7617683,-1.0355518,1.5029157,-2.0081897,1.1344067,2.6754084,-2.2475252,-2.5498953,2.2772923,-0.46295127,-0.47696277,0.7888521,0.8701946,0.7943225,-0.61581504,非欺诈信息
5.8785887,5.0093727,5.8631897,-0.4236719,4.637338,2.9443836,-2.7413485,-2.1113417,-0.57916164,3.0307183,0.35186946,0.0026446902,0.81603444,-1.7393228,-0.97937065,1.4131845,-1.0528044,-0.74715024,-0.67681247,非欺诈信息
4.1013546,3.8099523,4.996132,1.7847533,1.813863,0.18808392,2.8199677,-0.25728327,2.0465896,2.8350353,2.3672464,0.083523944,0.009553861,0.10420033,-0.7428278,1.0451114,-0.5787864,-0.46350303,0.24404116,非欺诈信息
0.71899396,2.4956222,3.140232,-1.2538257,3.787589,-0.08842123,-0.027223473,-2.6268697,3.3563068,0.5642554,1.9753958,1.1474003,0.71439886,0.031592585,0.27751026,-0.5579224,-0.07340656,0.54155177,0.52916944,非欺诈信息
6.2919164,1.6762183,3.0020843,1.5805746,4.3425927,-0.6604625,-0.5920111,-1.4736261,-0.5411584,0.24884635,-0.9611086,-1.4183912,0.73315537,-1.6085614,-1.1997356,1.4711473,0.54631746,0.61397177,-0.5713302,非欺诈信息
4.16565,0.51478827,-1.959119,4.4928575,-3.5964425,-3.1320324,4.0306263,-7.4570518,0.54220283,3.0409746,-2.2920287,1.2397915,0.8401498,2.439637,0.10319092,1.6807714,0.14057097,0.4670811,-0.20417647,非欺诈信息
8.069421,3.1719496,7.0340004,6.88646,-0.6451591,1.3992479,-3.710937,-8.407927,-0.7588548,0.110966206,0.32241336,-0.6150003,0.5629701,-1.330002,-1.4205593,0.7286041,1.3836386,0.41273245,-1.4224331,非欺诈信息
0.4250683,-7.0293074,-3.493439,6.196783,2.4057932,2.9502044,2.4650815,-5.79285,1.3949776,3.8710897,-0.33005777,-1.1989045,1.287045,1.606802,0.46329588,0.278509,1.2161332,-0.27824253,-0.7798362,非欺诈信息
-0.4925633,4.270316,4.987541,3.5117524,3.5830617,-0.32434902,2.7633178,-1.1808017,1.1630068,2.15048,0.8527849,0.12319633,0.7661439,-0.11956978,-0.20359899,0.38247198,0.5132455,0.9348252,0.23804624,非欺诈信息
3.6833813,-3.3656406,0.04148435,3.565366,3.6441777,1.5653409,2.1381705,-0.7367585,1.4451693,3.0803485,1.0963966,-1.1896724,1.3600167,1.594369,-0.34150463,-0.12527402,0.97591686,-0.39749154,-0.36321628,非欺诈信息
-0.9044367,-5.6982718,2.3596172,3.6275146,2.4305441,2.4086902,2.3273802,-1.9943835,0.54403776,1.63774,0.10486132,-0.87471706,1.2710049,0.77182543,-0.38120544,-0.43708566,0.6126073,-0.21204865,-0.47979906,非欺诈信息
-2.3497152,-2.5488713,1.0033551,-2.1475604,3.8190575,-0.5784842,0.79636806,-2.0833175,0.47449332,-0.12842715,0.6979076,0.5199198,-0.22902833,0.0020480738,0.6114842,0.36845493,0.42050678,-0.0063541196,0.14946127,非欺诈信息
0.07040932,1.9240489,-4.1893897,-4.7929587,6.838528,-2.9819252,-1.9579406,-1.053621,4.3676195,0.80678624,-0.05182755,0.52635974,-0.47490847,-0.8396331,0.29329494,-0.3927156,-0.054218236,0.6899734,0.19643824,非欺诈信息
5.8907437,7.6057944,5.4814315,3.7070413,-0.10682005,-1.9337682,1.3464084,-2.7195172,-0.8903297,2.3043468,0.45267355,-0.14711405,1.6483371,0.41522816,0.30949494,0.5471545,0.20089039,0.31045872,-0.2719558,非欺诈信息
3.4051664,-0.9583011,1.0386121,2.7296844,3.9750826,-1.2962583,3.017305,-0.3193933,-1.1202312,2.99177,0.05518806,0.4388803,2.472282,0.28570268,0.07537755,0.7777999,0.5944939,0.6751969,-0.359055,非欺诈信息
-0.8631393,-2.1305401,5.379855,6.813242,3.9758854,1.1841767,1.3160715,-2.352613,1.188766,2.422858,0.7830981,-0.35314873,0.87461764,0.33596152,-0.5466226,0.40795004,0.73726743,0.00588266,-0.7230652,非欺诈信息
3.3238037,-2.590327,-10.617894,-0.8111068,-0.592384,5.064416,6.6731586,-8.287195,0.9550791,1.3369721,-0.4408049,-1.8401104,-1.3551245,1.1870054,-0.8639361,0.9231588,0.48744276,-0.022785548,-0.76504993,非欺诈信息
4.759284,3.9842682,2.0742095,0.48635516,3.3723555,-5.2347293,2.2529905,2.0832121,-0.06831007,0.1774113,-0.8839404,-0.8508927,1.3560537,-0.25814852,-1.1628472,1.8521048,-0.70662665,1.0515443,-0.20502381,非欺诈信息
9.231228,2.6620703,6.4247665,8.513509,-2.5008204,0.7617455,-3.4534218,-9.465563,-0.5328856,-0.062701225,0.77376837,-0.7307854,0.4378424,-1.5205218,-1.5864444,0.9911208,1.4330598,0.2419917,-1.7003826,非欺诈信息
3.0580158,-1.4080627,-3.3661628,5.997276,0.7648987,4.3988667,5.4897294,-5.9154053,0.4649651,4.5586863,-0.99780613,-1.6453216,1.1448065,2.74656,-0.344453,0.70736563,-0.13387303,0.6564748,-0.85455763,非欺诈信息
-1.7061819,-4.4813027,-1.3522238,0.19309914,2.1685798,4.068603,2.0588186,-0.32176438,0.7668405,0.08748161,-0.06689777,-0.4066676,0.44686773,0.14249663,-0.0019430396,0.24512917,-0.043900497,-0.24803756,0.021085061,非欺诈信息
0.27772218,7.862872,0.40477964,-3.570789,-1.8523301,2.1722932,0.23273222,1.2633277,1.2555455,3.2988486,1.4831389,0.025927663,0.032788724,-1.8178818,-0.9037135,1.0762552,-1.1039294,-1.2651095,-0.507055,非欺诈信息
6.560287,-2.0568085,-7.102196,-2.1708336,-0.7236616,4.3487163,5.0125346,-4.1483335,0.19145569,-1.0605867,-0.29336086,-1.0211343,0.7637617,-0.68495846,-1.8579842,0.3669963,-0.18385735,-0.41417938,-1.0100845,非欺诈信息
-0.068320565,-6.002506,-5.3116336,-0.9989101,0.76720023,2.0388753,2.6803179,-4.29593,1.2327623,0.918185,-0.21413684,-0.97937334,-0.083111204,0.4131099,-0.1272411,0.49319655,-0.3064864,-0.6909732,-0.5261357,非欺诈信息
0.73254865,-5.97049,-8.146342,-0.17741284,3.34828,4.306673,2.5426679,-6.6512585,3.7035751,0.7396706,0.78420836,0.3291849,-0.5940943,0.7913165,-0.38118416,-0.06301189,0.11308067,-0.119515695,-0.19378397,非欺诈信息
5.227396,-1.6057703,-4.1616416,6.1717296,1.5818799,3.5350716,3.8201222,-5.141209,1.4552791,5.7144847,-0.015752574,-1.0398419,1.0759913,2.4236815,-1.2782173,1.413785,0.5615921,0.24312568,-0.9431228,非欺诈信息
7.9779134,-6.0688963,-9.980286,2.1899264,1.5119095,1.7869587,3.1353207,0.4369095,1.2804745,0.65102565,-3.4275105,0.52810675,2.7784035,0.7367099,-1.4277214,1.390449,-0.87098986,-0.30523074,-0.98461944,非欺诈信息
4.599114,1.712078,8.629539,5.375984,-1.0086901,-0.77247316,3.4030833,-4.120229,-0.46127814,4.22528,0.9030099,1.0430363,0.35045084,-0.2101625,-0.98582256,1.1772641,1.030605,0.6708135,-0.7537543,非欺诈信息
-0.4522478,0.6598057,0.50352025,1.0309454,5.0423684,-2.1872272,1.9581413,0.04043254,1.8812909,0.9331838,-0.67739797,-2.4237022,0.34011263,-0.41139886,-0.14046672,1.5588839,0.29109356,0.6907276,-0.16400582,非欺诈信息
0.6066481,5.0145254,4.499643,0.041843083,4.1921625,3.2967288,-1.2378759,-4.1757593,2.6514738,-0.9621825,0.25341868,0.33817962,0.46364787,-0.4784964,0.035146452,-0.34642547,0.13029745,1.1459152,0.2555721,非欺诈信息
-1.2820781,-6.367779,-8.307838,-5.4214554,-2.0399408,-5.16013,1.2552474,-2.5817902,3.5111732,0.57794863,0.395205,-4.5710335,-0.3827778,-0.7176284,4.4671693,-1.8420825,-0.500783,0.22854659,-0.28688744,非欺诈信息
4.573149,1.6734382,1.5582912,-2.2725077,1.7063401,-1.2121626,6.0500216,0.35697252,-1.5448195,3.1976938,-0.047995012,-0.9247348,1.81111,1.5888237,1.6840094,-0.71653366,0.41194785,0.23196235,0.51435274,非欺诈信息
8.944398,5.6590652,3.0472405,2.5223749,0.5555562,3.239818,-5.9033465,-5.482274,2.3308935,1.2212952,1.1686462,1.7009604,-1.5199369,-1.4215761,-1.9977318,1.3928078,1.3977576,0.09034838,-1.1800604,非欺诈信息
3.8294375,10.240928,-4.1914473,-8.735831,1.5719289,5.0251637,-1.5701534,0.7591881,3.5559478,1.0550028,1.8380086,1.2302,-0.6043386,-1.1036788,-1.6518008,0.61091554,-0.3115427,-2.0000362,0.07469483,非欺诈信息
3.8210404,-1.5982943,-4.769095,1.1072768,-0.5023788,-1.7740767,3.8315003,-2.7460077,1.4741824,0.72465193,-1.6682059,1.3078612,1.3296908,1.3789366,0.037165612,1.1398369,0.1607735,-0.10449491,-0.40066162,非欺诈信息
-1.0730699,-4.0276012,-5.222017,-2.188824,1.238066,1.1334705,2.2853317,-2.4557018,1.4802511,0.0029901923,-0.33848202,-1.070084,-0.4597015,0.26518905,-0.6761609,0.44183415,0.377312,-0.14316128,-0.3385215,非欺诈信息
7.3069954,2.3018792,3.3436499,2.4490273,3.1314313,1.2882249,-2.1953673,-3.570624,0.4397586,1.2928578,1.1857511,-0.7898048,0.77189404,-0.6394434,-0.7513433,0.50526404,-0.54838896,-0.7038868,-0.58095074,非欺诈信息
3.680909,2.1779578,3.3410509,2.5465755,-1.3912386,0.21777113,3.7633495,-6.48086,-0.23228712,2.4168508,-0.6716932,-0.9382434,0.45307216,-0.16575506,-0.74331594,-0.008805958,0.8282496,0.52246064,-0.8918134,非欺诈信息
-0.9218417,1.7432294,7.2218294,3.779205,-2.2683861,-1.9014817,3.0950916,-1.6377887,1.6655793,1.0151285,0.650633,0.46945947,-0.0052549774,-0.006419011,-0.45766968,0.6276095,0.64929545,0.48857632,-0.056238748,非欺诈信息
0.9670141,-0.4125003,-1.2769749,-2.4606998,2.7622848,1.7492486,1.7131611,-1.1034718,-0.43330595,0.80696934,1.1345005,-1.0417331,0.29523197,0.14933902,0.2779064,0.08331649,-0.091478035,-0.33116686,0.44596237,非欺诈信息
5.1758766,-1.2484803,-10.969232,-1.5992985,-1.5191544,4.821092,7.2074165,-8.034663,0.754499,0.21118212,-0.7899204,-1.6899604,-1.2525941,0.63278764,-1.3411634,0.8264766,0.91099113,0.030066822,-1.041698,非欺诈信息
10.797613,3.993507,5.5117784,8.967498,-3.872875,0.5741876,-2.103211,-9.72444,0.46113384,-0.46553114,0.011042115,-0.020182386,-0.22534776,-1.3854271,-2.2340233,1.4008049,1.4776523,0.39566562,-1.9056038,非欺诈信息
7.064971,-1.2494444,1.8068287,1.9654492,4.3246236,-2.0754163,1.1149622,0.1130218,1.3282148,0.83276606,1.3002987,0.4592268,0.9736881,-0.7320615,-0.75567245,1.5225071,0.63198966,-0.27214056,-0.74716,非欺诈信息
3.680909,2.1779578,3.3410509,2.5465755,-1.3912386,0.21777113,3.7633495,-6.48086,-0.23228712,2.4168508,-0.6716932,-0.9382434,0.45307216,-0.16575506,-0.74331594,-0.008805958,0.8282496,0.52246064,-0.8918134,非欺诈信息
4.7335224,5.7796273,5.5846996,4.707378,-1.6243765,-2.4513102,3.3953898,-1.0942595,1.6241261,1.7367585,1.5525377,0.64955586,0.72218186,1.265021,-0.23502915,0.31975085,0.85585815,0.8358695,0.70456403,非欺诈信息
9.388361,2.7955847,6.2983365,8.52438,-2.5614655,0.72916687,-3.3818676,-9.458707,-0.4751326,-0.039026223,0.720381,-0.686041,0.45856366,-1.5051758,-1.5768615,0.9811523,1.4744956,0.2581947,-1.6906662,非欺诈信息
1.5971919,-0.22057687,-1.8941139,4.440919,3.877808,-2.2232568,1.4162374,-5.917644,2.000293,4.1602626,0.5329084,1.0583063,0.49857718,-1.2471277,-1.4991223,-1.3154721,-0.06998486,0.5559773,-0.0945395,非欺诈信息
2.634559,6.610973,1.823053,0.17634855,-2.107987,5.052138,3.8530457,-5.3631544,-1.1565695,-0.5297867,0.08167697,-1.3396896,0.17713693,-0.5538369,-1.0965983,-0.80815226,-0.268313,0.44869116,-0.6368546,非欺诈信息
3.3737054,-0.3585119,2.2278278,-0.42244312,3.8634574,-5.1237907,2.0894117,1.1292804,-0.6757791,2.0021508,-0.5419867,-0.7177775,0.16039005,-1.137911,-0.98006094,1.630829,0.27557242,0.48107764,-0.40364957,非欺诈信息
4.8966002,3.1259482,5.438168,3.742849,-0.19242962,-3.4311821,1.8934245,-3.8609328,-0.643026,3.667801,0.46240982,0.87485236,1.4535083,-0.5040898,-1.2991434,1.3219235,-0.9756044,-0.5984346,-0.6174259,非欺诈信息
5.4345293,2.612179,5.7091236,4.8901663,-2.739851,1.8816956,5.139117,-1.9855413,-0.15868844,2.9327595,2.0524013,0.54353696,-0.056808535,-0.61508226,-1.1299915,0.46308988,0.09459459,0.43824285,-0.16916984,非欺诈信息
2.7476897,-2.981707,-6.1376963,-0.27778947,-2.0015464,5.6306663,3.619353,-7.5487304,1.5323045,-0.54560614,0.6685476,-2.1253302,-0.9609004,-0.08620924,-1.4967287,0.21493463,0.19860491,-0.10400013,-1.1283209,非欺诈信息
0.5642072,-3.098962,-1.0328995,4.317675,2.3925488,-2.0677114,0.7423472,-5.0169353,2.618752,3.1420019,0.70860004,1.6165057,0.37854475,-0.965797,-2.0317428,-1.1595161,0.03912743,-0.08021881,0.13763514,非欺诈信息
10.797613,3.993507,5.5117784,8.967498,-3.872875,0.5741876,-2.103211,-9.72444,0.46113384,-0.46553114,0.011042115,-0.020182386,-0.22534776,-1.3854271,-2.2340233,1.4008049,1.4776523,0.39566562,-1.9056038,非欺诈信息
4.812328,2.2479506,1.2518957,-0.4319476,2.4507947,-5.5457373,3.1597462,0.92713046,0.57016474,2.4970293,-0.48189807,-1.1235389,0.42917252,-1.8169588,-0.93409705,1.9258561,0.15309079,0.49971807,-0.6990452,非欺诈信息
3.680909,2.1779578,3.3410509,2.5465755,-1.3912386,0.21777113,3.7633495,-6.48086,-0.23228712,2.4168508,-0.6716932,-0.9382434,0.45307216,-0.16575506,-0.74331594,-0.008805958,0.8282496,0.52246064,-0.8918134,非欺诈信息
1.9047755,-0.11696821,4.0942416,0.5819563,5.662638,1.1008145,-1.6543778,-4.095461,1.7752643,1.8272842,1.3109375,1.673431,0.6482068,-0.89338374,0.07533794,0.056314938,0.07695227,0.8145757,0.065663196,非欺诈信息
2.4132805,-8.886927,-13.013478,-0.8665132,0.013757559,-2.7834356,1.302092,-2.866631,3.9888263,0.42878067,-2.3074358,-0.29634437,1.1851814,0.32256582,1.8364545,0.49116236,0.12206083,-0.40532243,-1.0719138,非欺诈信息
3.2605948,-0.020081136,-8.144779,-2.1737545,-1.7525313,6.4066286,7.148298,-7.861417,1.3252796,-0.28265795,0.52217925,-3.4180295,-1.8711462,-0.57958454,-1.9607298,0.100532584,0.40421546,0.26395476,-1.244854,非欺诈信息
1.2090092,-3.9871225,-7.7599645,-1.664062,1.5481578,-1.7115686,1.6551402,-2.9161618,2.782791,-0.28404585,-0.056531064,-2.5209785,-0.71719104,0.03836305,0.6682601,0.20379913,0.31794387,0.4984199,-0.59791744,非欺诈信息
3.9007,5.2436914,0.1361453,-3.0754604,3.585127,-2.8680866,-1.8959893,-1.9966688,3.3607423,-0.05410345,1.4675404,2.2662778,-0.9167768,0.85180575,-0.7247389,0.113130644,0.16791515,0.4242368,0.2520604,非欺诈信息
9.265751,8.921078,-1.0138297,-2.0032809,-1.1965184,-4.2392015,3.316325,0.7485343,0.55806476,-0.04752262,-1.8749858,0.9616876,0.8211472,1.3335036,-0.27620107,0.97268546,0.53853184,1.4689102,-0.45823613,非欺诈信息
1.8879386,-1.4619675,-9.802109,-2.6523938,2.1698403,3.1665642,0.79684633,-4.7660437,3.6092405,-0.45830074,1.0401038,0.4125854,-1.4043394,1.1786054,-0.58551365,-0.06742447,0.66386575,0.19002344,-0.41000023,非欺诈信息
-1.0855774,-0.40967026,3.6488063,-1.6778094,6.137564,-2.185126,-0.23240227,-1.6444021,1.4322915,0.15454794,1.4311696,1.6630812,0.34721392,0.034635764,0.21262543,0.668693,-0.10899451,-0.050094202,-0.28924707,非欺诈信息
2.1176248,0.12998468,-2.0237715,5.148445,3.2055988,-2.685023,1.6131612,-5.9461584,2.3565054,4.23159,0.5094163,0.75526875,0.50635237,-1.4405948,-1.4956331,-1.4035984,-0.066965885,0.61290497,-0.28422618,非欺诈信息
3.6550975,10.655186,7.6226277,6.6498785,-1.6284112,-4.0679603,1.2290288,-4.3405223,0.83791083,0.26536348,-0.7545833,-0.0073472913,1.616432,0.27544314,-0.17182806,0.2478881,0.6748544,1.5124145,0.24729262,非欺诈信息
-0.20914298,-5.9569716,-0.4595124,4.9340463,4.8977237,2.7771316,2.2576485,-2.3114226,1.6393074,2.6378167,0.526922,-1.7327327,2.0264192,1.7285814,0.11661317,-0.43933967,0.89936954,-0.32391217,-0.66972166,非欺诈信息
0.93094844,-7.1284013,-2.177307,3.1573632,3.9786024,2.5176988,3.076501,-2.1771665,1.3773476,3.0329282,0.024053227,-0.9720781,1.0320312,1.7408843,-0.17867172,0.70220894,0.544844,0.13029541,-0.76486933,非欺诈信息
5.811377,-6.096011,-13.384795,-1.8029146,-0.3536336,-0.7024544,3.2907255,-2.3805914,1.4691299,0.7063899,-3.7717676,1.7289344,1.5334426,1.1612656,0.06433555,1.791372,-0.077203445,-0.37637702,-0.99290884,非欺诈信息
4.599114,1.712078,8.629539,5.375984,-1.0086901,-0.77247316,3.4030833,-4.120229,-0.46127814,4.22528,0.9030099,1.0430363,0.35045084,-0.2101625,-0.98582256,1.1772641,1.030605,0.6708135,-0.7537543,非欺诈信息
1.0617087,-8.450692,-8.708533,3.072426,2.2480152,2.8191614,3.7572575,-5.395043,1.9914455,1.866125,-0.35484523,-0.72889733,0.11267387,1.9458468,-0.013803792,0.5621659,0.5135358,-0.31869587,-0.2932738,非欺诈信息
3.6599479,5.8626575,4.8991995,1.7785823,3.0919895,-0.07152691,-0.65902317,-3.4636345,2.5555665,0.5759389,0.53580755,1.0724667,1.2442291,-0.45980924,0.36050302,0.061207317,-0.051456798,1.1338019,0.38242123,非欺诈信息
3.4641104,3.9149022,5.466637,0.07872901,5.4880567,-2.8801503,0.38396478,-1.0465593,-0.41332236,2.0931308,-0.68608475,-2.255899,0.38108593,-1.6689928,-0.8615471,1.6177995,0.7926476,1.156617,-0.46860555,非欺诈信息
4.702083,-0.3925106,2.4430225,4.221025,0.48493117,-1.505497,0.77001905,-5.9545293,0.56082344,0.72937524,0.40996987,0.041722827,1.3111702,0.24776754,-0.4526602,0.07476793,0.93361014,0.023045704,-0.57076925,非欺诈信息
5.8913784,2.5090783,2.1330252,-0.16464856,1.7430373,1.7856162,1.0321686,-0.3761759,1.4320551,3.756796,2.3526213,0.19076045,-0.28416392,0.09543847,-1.019995,0.18404481,1.2865201,-0.2973809,-0.1541339,非欺诈信息
2.1947923,-5.4586678,-7.2292566,2.927952,2.9345524,1.688722,1.1147139,-9.138944,4.7321076,3.9949284,-0.8367761,2.6740286,0.35440022,1.3986619,0.21798879,0.9026927,0.29173872,0.49851206,-0.30088806,非欺诈信息
3.477726,-1.3981225,0.83013386,-4.13255,4.923016,-1.0224935,0.99427915,-1.0132811,0.03373499,1.4261118,1.021368,0.99473554,0.8360924,-0.060836386,0.60494137,-0.42586732,0.20743085,0.4414033,0.34795275,非欺诈信息
7.9034066,10.189257,5.3668895,3.698292,0.6446965,0.085134335,-0.29476535,-2.7135215,-0.47386393,2.5373793,-0.1938249,0.064765655,2.2067971,0.19314907,-0.0039811432,0.38205633,0.14926782,0.53686017,0.020706961,非欺诈信息
3.3737054,-0.3585119,2.2278278,-0.42244312,3.8634574,-5.1237907,2.0894117,1.1292804,-0.6757791,2.0021508,-0.5419867,-0.7177775,0.16039005,-1.137911,-0.98006094,1.630829,0.27557242,0.48107764,-0.40364957,非欺诈信息
2.5622718,1.3877852,3.483837,1.9385151,1.0091964,-4.224948,2.2366638,-3.7768967,-1.3288196,2.4484,-0.12583105,0.57811695,2.044716,0.7368831,0.23987588,-0.05153127,0.4824848,0.5532761,0.17648537,非欺诈信息
0.64530885,1.9066162,3.4360209,-0.6677984,4.0314684,-0.7389192,3.05952,-0.23475732,0.47706604,0.37208867,-0.18222159,-0.42472288,0.21644875,-0.10697827,-0.041759778,0.32481748,0.65231174,0.64078665,0.1405412,非欺诈信息
4.9587684,2.704297,5.7949634,1.9998354,4.825992,2.5071774,-1.9749877,-3.1034942,-1.6432056,1.9192432,0.58902395,-0.75896406,1.7702973,-0.7139953,0.33703503,1.0603096,0.09098204,0.6522128,-0.20971993,非欺诈信息
1.1139597,-5.036797,-6.8050237,2.5388746,0.4525546,4.6332307,5.6006603,-7.872022,1.46552,2.8005865,-1.3408954,-1.8550378,-0.42211112,1.1477481,-0.84547067,0.8044895,0.8577072,0.29162484,-1.2223443,非欺诈信息
3.0908303,-4.475158,-1.6849188,0.8305063,2.4435253,1.1105894,2.5343745,-2.8812752,0.33716023,1.7217627,0.70304376,-0.86846477,0.95923316,1.285915,0.4158647,0.059512015,0.5128951,-0.2225272,-0.030625792,非欺诈信息
-0.07848528,9.947921,-2.95301,-7.0217237,0.36801255,6.605679,-1.0216925,2.150547,3.034843,1.2702823,1.976564,1.3473479,-0.28352383,-0.34107107,-1.398252,0.13886464,0.35074773,-1.265725,0.3148695,非欺诈信息
0.512371,-6.493863,-5.0592384,4.3016047,3.0346181,0.87365896,2.016191,-5.55939,1.2086562,3.476517,0.31099337,-0.21111755,0.64063597,2.2268689,0.29246944,1.2633448,0.6307446,-0.17543629,-0.6675257,非欺诈信息
8.944398,5.6590652,3.0472405,2.5223749,0.5555562,3.239818,-5.9033465,-5.482274,2.3308935,1.2212952,1.1686462,1.7009604,-1.5199369,-1.4215761,-1.9977318,1.3928078,1.3977576,0.09034838,-1.1800604,非欺诈信息
-0.5019545,1.5733197,0.41362786,1.1890143,4.231938,2.0072021,3.5702205,1.7606479,0.7671947,0.32218954,1.894702,0.12956773,0.52134085,0.3635086,0.48257613,0.70467776,0.1596644,-0.28605,-0.5037354,非欺诈信息
-0.5370664,-6.153992,-1.9351305,-0.56450105,2.8388534,4.359811,2.146815,-3.079978,1.9382371,0.757585,1.0247021,-0.114625506,-0.10125894,0.1743054,0.02898241,-0.011168083,0.49943691,0.47431067,-0.55601317,非欺诈信息
1.9552809,3.561702,3.0593495,2.696211,2.276307,-1.9587723,2.3503041,-1.9774308,1.0417683,-0.011174538,-0.06959378,-1.0910681,1.2705874,0.36264133,0.14818555,0.20519674,0.9157591,0.6086475,-0.20025018,非欺诈信息
0.813457,8.71036,-2.3167062,-6.658109,3.1851563,0.08306639,-4.4611235,-2.2400758,5.2454104,-0.17571314,1.4008965,2.8351498,-0.25560108,0.36016652,-0.2989642,-0.44761086,-0.18848813,-0.3061839,0.30977586,非欺诈信息
2.5189888,-1.7749057,-2.367448,5.2088385,0.62096703,4.053148,5.2953124,-5.7239447,0.34639567,4.2464776,-0.9052244,-1.489205,1.0004407,2.4915967,-0.27932423,0.65516925,-0.11473293,0.58496,-0.79410493,非欺诈信息
2.971571,-3.4125931,-1.7272053,0.8804221,-0.014608246,0.934372,0.6049625,-4.587923,0.8377231,0.95579576,0.47332177,-0.70342267,-0.23693706,0.52546763,-0.42195442,0.29390478,0.2555606,-0.52204597,-0.3254225,非欺诈信息
10.176917,7.6005063,4.869684,5.269107,-0.6661314,-4.7759843,4.000827,-1.5668702,1.0705131,4.3939037,0.7800577,0.99391836,1.4769776,0.61237276,-1.2216084,1.1032443,-0.37513715,0.56462866,-0.112463005,非欺诈信息
-0.45388353,0.15944614,-8.7785,10.255196,-0.25247863,1.8264409,5.006901,-7.3645897,4.7139444,2.6082184,-2.669099,-0.009514131,0.79127365,2.5857296,0.23916863,2.5139654,0.9992804,0.6072277,-0.5820833,非欺诈信息
1.907905,-4.216223,-9.274165,-4.0186124,0.44298854,0.019702302,2.2660065,-1.5409032,1.9414717,-0.89646924,-0.10145343,-0.7531842,0.03459501,-0.4846786,0.77789366,0.23692755,0.51163346,0.22122295,-0.9124944,非欺诈信息
